date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:07:50	9121/9121	---M--	200	added ('OK')	image/png	etag:%22d11cad611d98be1086ef5da34b452597%22	https://www.redapt.com/hs-fs/hubfs/Imported_Blog_Media/5906c9259086586eadd9bcc6_rancher-partner.png?width=200&name=5906c9259086586eadd9bcc6_rancher-partner.png	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/Imported_Blog_Media/5906c9259086586eadd9bcc6_rancher-partnera889.png	(from https://www.redapt.com/blog/tech-we-like-deploying-cloud-native-tech-stacks-on-premises)
12:07:50	34975/34975	---M--	200	added ('OK')	image/jpeg	etag:%224d6729ae478043032efeb1c2269cb322%22	https://www.redapt.com/hs-fs/hubfs/_other-graphics/openshift-logo_redapt_1.jpg?width=200&name=openshift-logo_redapt_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_other-graphics/openshift-logo_redapt_18c3e.jpg	(from https://www.redapt.com/blog/tech-we-like-deploying-cloud-native-tech-stacks-on-premises)
12:07:51	37075/37075	---M--	200	added ('OK')	image/jpeg	etag:%2203d7e279f4016592bb3c6b4e64ceb7d5%22	https://www.redapt.com/hs-fs/hubfs/_other-graphics/pks-logo_redapt_1.jpg?width=200&name=pks-logo_redapt_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_other-graphics/pks-logo_redapt_179f5.jpg	(from https://www.redapt.com/blog/tech-we-like-deploying-cloud-native-tech-stacks-on-premises)
12:07:51	35423/35423	---M--	200	added ('OK')	image/jpeg	etag:%22b23b55ad75ed4cf6c157b2457ae34e2b%22	https://www.redapt.com/hs-fs/hubfs/_other-graphics/anthos-logo_redapt_1.jpg?width=200&name=anthos-logo_redapt_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_other-graphics/anthos-logo_redapt_1c473.jpg	(from https://www.redapt.com/blog/tech-we-like-deploying-cloud-native-tech-stacks-on-premises)
12:07:52	12556/12556	---MCZ	200	added ('OK')	text/html	etag:W/%22b92bde22b7bb307661fb047d0dc737e8%22	https://www.redapt.com/blog/modernizing-an-existing-app-vs.-developing-a-cloud-native-app?hs_amp=true	C:/My%20Web%20Sites/att/www.redapt.com/blog/modernizing-an-existing-app-vs3d9f.html	(from https://www.redapt.com/blog/modernizing-an-existing-app-vs.-developing-a-cloud-native-app)
12:07:52	94679/94679	---M--	200	added ('OK')	image/jpeg	etag:%228e8b554fad185aa98bf4efe03ec0452d%22	https://cdn2.hubspot.net/hub/6151115/hubfs/_illustrations/app-in-cloud-header_blog-graphics_redapt_1.jpg?length=1600&name=app-in-cloud-header_blog-graphics_redapt_1.jpg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/_illustrations/app-in-cloud-header_blog-graphics_redapt_1ad3c.jpg	(from https://www.redapt.com/blog/modernizing-an-existing-app-vs.-developing-a-cloud-native-app)
12:07:53	2501/2501	---M--	200	added ('OK')	image/png	etag:%2271943289f0a5b66c9524f4121d53ec5d%22	https://www.redapt.com/hs-fs/hubfs/_icons/multi-app_redapt_icon_1.png?width=100&name=multi-app_redapt_icon_1.png	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/multi-app_redapt_icon_14d34.png	(from https://www.redapt.com/blog/modernizing-an-existing-app-vs.-developing-a-cloud-native-app)
12:07:53	3765/3765	---M--	200	added ('OK')	image/png	etag:%22bdd4be07905c13f1d96f3e8f4e1465bd%22	https://www.redapt.com/hs-fs/hubfs/_icons/redapt_icon-cost-price-dollar-expense-saving.png?width=100&name=redapt_icon-cost-price-dollar-expense-saving.png	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/redapt_icon-cost-price-dollar-expense-saving8136.png	(from https://www.redapt.com/blog/modernizing-an-existing-app-vs.-developing-a-cloud-native-app)
12:07:54	3376/3376	---M--	200	added ('OK')	image/png	etag:%228ae05ebf80965292d0f403bf42ed15a2%22	https://www.redapt.com/hs-fs/hubfs/_icons/redapt_icon-team-people-culture.png?width=100&name=redapt_icon-team-people-culture.png	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/redapt_icon-team-people-culture6eaa.png	(from https://www.redapt.com/blog/modernizing-an-existing-app-vs.-developing-a-cloud-native-app)
12:07:54	2428/2428	---M--	200	added ('OK')	image/png	etag:%22dc64ba76f953d8fbdfdd29721b855721%22	https://no-cache.hubspot.com/cta/default/6151115/9dbe2453-492c-4b40-b8ba-3f8031439f68.png	C:/My%20Web%20Sites/att/no-cache.hubspot.com/cta/default/6151115/9dbe2453-492c-4b40-b8ba-3f8031439f68.png	(from https://www.redapt.com/blog/modernizing-an-existing-app-vs.-developing-a-cloud-native-app)
12:07:55	58198/58198	---M--	200	added ('OK')	image/png	etag:%2287a7f382ff4c473e1aade6a9ecd03efe%22	https://cdn2.hubspot.net/hub/6151115/hubfs/Cloud%20Adoption%20(Microsoft)/19.11_into-the-blue_WP_redapt-microsoft_v02-preview1.png?length=400&name=19.11_into-the-blue_WP_redapt-microsoft_v02-preview1.png	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/Cloud%20Adoption%20(Microsoft)/19.11_into-the-blue_WP_redapt-microsoft_v02-preview10e50.png	(from https://www.redapt.com/blog/modernizing-an-existing-app-vs.-developing-a-cloud-native-app)
12:07:56	61203/61203	---M--	200	added ('OK')	image/png	etag:%220004a62b65fad6f933a9e82aa1b093eb%22	https://cdn2.hubspot.net/hub/6151115/hubfs/Cloud%20Adoption%20(Microsoft)/19.11_into-the-blue_WP_redapt-microsoft_v02-preview3.png?length=400&name=19.11_into-the-blue_WP_redapt-microsoft_v02-preview3.png	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/Cloud%20Adoption%20(Microsoft)/19.11_into-the-blue_WP_redapt-microsoft_v02-preview37095.png	(from https://www.redapt.com/blog/modernizing-an-existing-app-vs.-developing-a-cloud-native-app)
12:07:56	123297/123297	---M--	200	added ('OK')	image/png	etag:%22a417d10d275af130b8d3c08067ba8d2c%22	https://cdn2.hubspot.net/hub/6151115/hubfs/Cloud%20Adoption%20(Microsoft)/19.11_into-the-blue_WP_redapt-microsoft_v02-preview2.png?length=400&name=19.11_into-the-blue_WP_redapt-microsoft_v02-preview2.png	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/Cloud%20Adoption%20(Microsoft)/19.11_into-the-blue_WP_redapt-microsoft_v02-preview2870e.png	(from https://www.redapt.com/blog/modernizing-an-existing-app-vs.-developing-a-cloud-native-app)
12:07:56	36556/36556	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:37:56%20GMT	https://www.redapt.com/blog/author/ryan-otis	C:/My%20Web%20Sites/att/www.redapt.com/blog/author/ryan-otis.html	(from https://www.redapt.com/blog/is-your-remote-work-strategy-bulletproof?hs_amp=true)
12:07:57	45/45	---M--	200	added ('OK')	image/gif	date:Wed,%2023%20Dec%202020%2006:37:57%20GMT	https://track.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=Is+Your+Remote+Work+Strategy+Bulletproof%3F&pi=38290747191&a=6151115&nc=true&cgi=11355233533&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My%20Web%20Sites/att/track.hubspot.com/__ptq12f7.gif	(from https://www.redapt.com/blog/is-your-remote-work-strategy-bulletproof?hs_amp=true)
12:07:58	16335/16335	---MCZ	200	added ('OK')	text/html	etag:W/%22722d816ac1a49d7cbc67093d9c67bd91%22	https://www.redapt.com/blog/5-important-cloud-governance-disciplines-your-business-must-consider?hs_amp=true	C:/My%20Web%20Sites/att/www.redapt.com/blog/5-important-cloud-governance-disciplines-your-business-must-consider3d9f.html	(from https://www.redapt.com/blog/5-important-cloud-governance-disciplines-your-business-must-consider)
12:07:59	136019/136019	---M--	200	added ('OK')	image/jpeg	etag:%222205780a289ddff40a7dc787f3ce9ea8%22	https://f.hubspotusercontent10.net/hub/6151115/hubfs/_photography/person-working-on-computer.jpg?length=1600&name=person-working-on-computer.jpg	C:/My%20Web%20Sites/att/f.hubspotusercontent10.net/hub/6151115/hubfs/_photography/person-working-on-computer3b5a.jpg	(from https://www.redapt.com/blog/5-important-cloud-governance-disciplines-your-business-must-consider)
12:08:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Dec%202020%2006:38:00%20GMT	https://www.redapt.com/blog/2020-trends-for-enterprise-cloud-adoption	C:/My%20Web%20Sites/att/www.redapt.com/blog/2020-trends-for-enterprise-cloud-adoption	(from https://www.redapt.com/blog/5-important-cloud-governance-disciplines-your-business-must-consider)
12:08:00	2188/2188	---M--	200	added ('OK')	image/png	etag:%2222b104e5f68b347b94f587428936edd2%22	https://www.redapt.com/hs-fs/hubfs/_icons/redapt-check.png?width=80&name=redapt-check.png	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/redapt-check61c8.png	(from https://www.redapt.com/blog/5-important-cloud-governance-disciplines-your-business-must-consider)
12:08:01	5023/5023	---M--	200	added ('OK')	image/jpeg	etag:%2286d740d98fd2f41d5c0fd5071e3ea862%22	https://www.redapt.com/hs-fs/hubfs/_icons/19.11_checklist_redapt_icon_1.jpg?width=80&name=19.11_checklist_redapt_icon_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/19.11_checklist_redapt_icon_1ae86.jpg	(from https://www.redapt.com/blog/5-important-cloud-governance-disciplines-your-business-must-consider)
12:08:02	3102/3102	---M--	200	added ('OK')	image/png	etag:%220983fefd2679920ad036c564bb6b9b71%22	https://www.redapt.com/hs-fs/hubfs/_icons/redapt_icon-build-develop-diy-hammer-wrench.png?width=80&name=redapt_icon-build-develop-diy-hammer-wrench.png	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/redapt_icon-build-develop-diy-hammer-wrench7ba6.png	(from https://www.redapt.com/blog/5-important-cloud-governance-disciplines-your-business-must-consider)
12:08:02	39627/39627	---M--	200	added ('OK')	image/jpeg	etag:%22fbdbec17016e45c68450ba745d8d3fc7%22	https://www.redapt.com/hs-fs/hubfs/_icons/checkmark_redapt_icon_1.jpg?width=80&name=checkmark_redapt_icon_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/checkmark_redapt_icon_16fbf.jpg	(from https://www.redapt.com/blog/5-important-cloud-governance-disciplines-your-business-must-consider)
12:08:03	27892/27892	---M--	200	added ('OK')	image/jpeg	etag:%22f5ec65861df5f27d037b23228e5c8a37%22	https://www.redapt.com/hs-fs/hubfs/_icons/bits-of-data.jpg?width=81&name=bits-of-data.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/bits-of-dataa663.jpg	(from https://www.redapt.com/blog/5-important-cloud-governance-disciplines-your-business-must-consider)
12:08:05	9826/9826	---MCZ	200	added ('OK')	text/html	etag:W/%2211183c64f284c845b3a5515d73225ec3%22	https://www.redapt.com/blog/using-mobile-as-a-key-for-your-internal-business-strategy?hs_amp=true	C:/My%20Web%20Sites/att/www.redapt.com/blog/using-mobile-as-a-key-for-your-internal-business-strategy3d9f.html	(from https://www.redapt.com/blog/using-mobile-as-a-key-for-your-internal-business-strategy)
12:08:05	88080/88080	---M--	200	added ('OK')	image/jpeg	etag:%228efda0722c0ea240e0e4dc529b9ebc89%22	https://cdn2.hubspot.net/hub/6151115/hubfs/Imported_Blog_Media/using-mobile.jpg?length=1600&name=using-mobile.jpg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/Imported_Blog_Media/using-mobile3e40.jpg	(from https://www.redapt.com/blog/using-mobile-as-a-key-for-your-internal-business-strategy)
12:08:06	17040/17040	---MCZ	200	added ('OK')	text/html	etag:W/%2267b52614bfd95a9278ff11c23402ed2b%22	https://www.redapt.com/blog/how-google-anthos-is-making-enterprises-as-agile-as-startups?hs_amp=true	C:/My%20Web%20Sites/att/www.redapt.com/blog/how-google-anthos-is-making-enterprises-as-agile-as-startups3d9f.html	(from https://www.redapt.com/blog/how-google-anthos-is-making-enterprises-as-agile-as-startups)
12:08:06	343229/343229	---M--	200	added ('OK')	image/jpeg	etag:%22d5842f876ff43ebdbd20097b698b10b2%22	https://cdn2.hubspot.net/hub/6151115/hubfs/_photography/crowd-in-building_1920x1080_redapt_1.jpg?length=1600&name=crowd-in-building_1920x1080_redapt_1.jpg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/_photography/crowd-in-building_1920x1080_redapt_10524.jpg	(from https://www.redapt.com/blog/how-google-anthos-is-making-enterprises-as-agile-as-startups)
12:08:07	81819/81819	---M--	200	added ('OK')	image/jpeg	etag:%22aeca63ff19582d78136996cab9e06141%22	https://www.redapt.com/hs-fs/hubfs/_illustrations/anthos_wide-illustration_redapt_2.jpg?width=1200&name=anthos_wide-illustration_redapt_2.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_illustrations/anthos_wide-illustration_redapt_22a34.jpg	(from https://www.redapt.com/blog/how-google-anthos-is-making-enterprises-as-agile-as-startups)
12:08:07	144843/144843	---M--	200	added ('OK')	image/jpeg	etag:%22ad729b9eb09504452b86ce118ea7a90c%22	https://www.redapt.com/hs-fs/hubfs/_photography/city-skyline_wide-photo_redapt_1.jpg?width=1920&name=city-skyline_wide-photo_redapt_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_photography/city-skyline_wide-photo_redapt_1050f.jpg	(from https://www.redapt.com/blog/how-google-anthos-is-making-enterprises-as-agile-as-startups)
12:08:08	72416/72416	---M--	200	added ('OK')	image/jpeg	etag:%2234e6a68b723d1dbf378a41226747fa8d%22	https://www.redapt.com/hs-fs/hubfs/_illustrations/anthos_wide-illustration_redapt_1.jpg?width=1200&name=anthos_wide-illustration_redapt_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_illustrations/anthos_wide-illustration_redapt_13e13.jpg	(from https://www.redapt.com/blog/how-google-anthos-is-making-enterprises-as-agile-as-startups)
12:08:08	17785/17785	---M--	200	added ('OK')	image/png	etag:%2252ed4e0702ecf13ce232604f082ffeed%22	https://www.redapt.com/hubfs/Redapt%202019/partner/google-cloud/cloud3.png	C:/My%20Web%20Sites/att/www.redapt.com/hubfs/Redapt%202019/partner/google-cloud/cloud3.png	(from https://www.redapt.com/blog/how-google-anthos-is-making-enterprises-as-agile-as-startups)
12:08:09	45/45	---M--	200	added ('OK')	image/gif	date:Wed,%2023%20Dec%202020%2006:38:08%20GMT	https://track.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=Using+Windows+Virtual+Desktop+to+Ensure+Data+Governance+and+Security&pi=37882656181&a=6151115&nc=true&cgi=11355233533&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My%20Web%20Sites/att/track.hubspot.com/__ptq68ff.gif	(from https://www.redapt.com/blog/using-windows-virtual-desktop-to-ensure-data-governance-and-security?hs_amp=true)
12:08:09	13197/13197	---MCZ	200	added ('OK')	text/html	etag:W/%224cf1c4808ca0135545e30fbd1f2d43d8%22	https://www.redapt.com/blog/how-to-balance-enterprise-agility-and-speed-with-governance-and-security?hs_amp=true	C:/My%20Web%20Sites/att/www.redapt.com/blog/how-to-balance-enterprise-agility-and-speed-with-governance-and-security3d9f.html	(from https://www.redapt.com/blog/how-to-balance-enterprise-agility-and-speed-with-governance-and-security)
12:08:10	80114/80114	---M--	200	added ('OK')	image/jpeg	etag:%229c2434eb4929aa122359c2441f17d35e%22	https://cdn2.hubspot.net/hub/6151115/hubfs/_illustrations/speed-security_1920x1080_redapt_1.jpg?length=1600&name=speed-security_1920x1080_redapt_1.jpg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/_illustrations/speed-security_1920x1080_redapt_10e01.jpg	(from https://www.redapt.com/blog/how-to-balance-enterprise-agility-and-speed-with-governance-and-security)
12:08:10	280494/280494	---M--	200	added ('OK')	image/jpeg	etag:%22f2e85d12b26e1ed2b9587f8aec300bb7%22	https://www.redapt.com/hs-fs/hubfs/_other-graphics/19.12_person-typing_redapt_wide-photo_1.jpg?width=1200&name=19.12_person-typing_redapt_wide-photo_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_other-graphics/19.12_person-typing_redapt_wide-photo_12b7d.jpg	(from https://www.redapt.com/blog/how-to-balance-enterprise-agility-and-speed-with-governance-and-security)
12:08:11	269734/269734	---M--	200	added ('OK')	image/jpeg	etag:%222d4d030a4727425f92122b60f1167eec%22	https://www.redapt.com/hs-fs/hubfs/_other-graphics/19.12_developers_redapt_wide-photo_1.jpg?width=1200&name=19.12_developers_redapt_wide-photo_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_other-graphics/19.12_developers_redapt_wide-photo_1cec1.jpg	(from https://www.redapt.com/blog/how-to-balance-enterprise-agility-and-speed-with-governance-and-security)
12:08:11	38431/38431	---M--	200	added ('OK')	image/jpeg	etag:%228cf40b44ab4efafdcbca0ddd63dd79ec%22	https://www.redapt.com/hs-fs/hubfs/_other-graphics/19.12_anthos-website-screenshot_redapt_wide-photo_1.jpg?width=1200&name=19.12_anthos-website-screenshot_redapt_wide-photo_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_other-graphics/19.12_anthos-website-screenshot_redapt_wide-photo_1d662.jpg	(from https://www.redapt.com/blog/how-to-balance-enterprise-agility-and-speed-with-governance-and-security)
12:08:11	11450/11450	---MCZ	200	added ('OK')	text/html	etag:W/%224c40648121d938dcd0c0c624a0977ed7%22	https://www.redapt.com/blog/getting-ahead-of-the-curve-with-governance-security?hs_amp=true	C:/My%20Web%20Sites/att/www.redapt.com/blog/getting-ahead-of-the-curve-with-governance-security3d9f.html	(from https://www.redapt.com/blog/getting-ahead-of-the-curve-with-governance-security)
12:08:12	153785/153785	---M--	200	added ('OK')	image/jpeg	etag:%227cbf093719688057e09330b4a1328235%22	https://cdn2.hubspot.net/hub/6151115/hubfs/_photography/person-looking-at-book_redapt_header_1.jpg?length=1600&name=person-looking-at-book_redapt_header_1.jpg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/_photography/person-looking-at-book_redapt_header_11b16.jpg	(from https://www.redapt.com/blog/getting-ahead-of-the-curve-with-governance-security)
12:08:13	5576/5576	---M--	200	added ('OK')	image/jpeg	etag:%2211234d79b49a45f31692b46a1485b065%22	https://www.redapt.com/hs-fs/hubfs/_icons/19.11_checklist_redapt_icon_1.jpg?width=100&name=19.11_checklist_redapt_icon_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/19.11_checklist_redapt_icon_1ea3e.jpg	(from https://www.redapt.com/blog/getting-ahead-of-the-curve-with-governance-security)
12:08:13	33530/33530	---M--	200	added ('OK')	image/jpeg	etag:%22ae54dae3249a6485b343cdadeab47a5e%22	https://www.redapt.com/hs-fs/hubfs/_icons/deviation_redapt_icon_1.jpg?width=100&name=deviation_redapt_icon_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/deviation_redapt_icon_1c423.jpg	(from https://www.redapt.com/blog/getting-ahead-of-the-curve-with-governance-security)
12:08:14	32520/32520	---MCZ	200	added ('OK')	text/html	date:Wed,%2023%20Dec%202020%2006:38:13%20GMT	https://www.redapt.com/blog/author/rakesh	C:/My%20Web%20Sites/att/www.redapt.com/blog/author/rakesh.html	(from https://www.redapt.com/blog/top-3-considerations-when-migrating-an-existing-application-to-the-cloud?hs_amp=true)
12:08:14	45/45	---M--	200	added ('OK')	image/gif	date:Wed,%2023%20Dec%202020%2006:38:14%20GMT	https://track.hubspot.com/__ptq.gif?cd=SCREEN_COLOR_DEPTH-bit&cs=DOCUMENT_CHARSET&ln=BROWSER_LANGUAGE&sd=AVAILABLE_SCREEN_WIDTHxAVAILABLE_SCREEN_HEIGHT&v=1.1&iaa=1&k=1&ccu=CANONICAL_URL&r=DOCUMENT_REFERRER&ct=blog-post&t=Top+3+Considerations+When+Migrating+an+Existing+Application+to+the+Cloud&pi=37480801820&a=6151115&nc=true&cgi=11355233533&vi=CLIENT_ID(hubspotutk)&ai=CLIENT_ID(amputk)	C:/My%20Web%20Sites/att/track.hubspot.com/__ptqea55.gif	(from https://www.redapt.com/blog/top-3-considerations-when-migrating-an-existing-application-to-the-cloud?hs_amp=true)
12:08:14	12647/12647	---MCZ	200	added ('OK')	text/html	etag:W/%22242ebfc3a90f17df451adb4628232716%22	https://www.redapt.com/blog/migrating-to-the-cloud-advanced-analytics?hs_amp=true	C:/My%20Web%20Sites/att/www.redapt.com/blog/migrating-to-the-cloud-advanced-analytics3d9f.html	(from https://www.redapt.com/blog/migrating-to-the-cloud-advanced-analytics)
12:08:15	217732/217732	---M--	200	added ('OK')	image/jpeg	etag:%22921e743532cbce61dd5f89366dbb21e9%22	https://cdn2.hubspot.net/hub/6151115/hubfs/_photography/analytics_1920x1080_redapt_2.jpg?length=1600&name=analytics_1920x1080_redapt_2.jpg	C:/My%20Web%20Sites/att/cdn2.hubspot.net/hub/6151115/hubfs/_photography/analytics_1920x1080_redapt_266f0.jpg	(from https://www.redapt.com/blog/migrating-to-the-cloud-advanced-analytics)
12:08:15	37269/37269	---M--	200	added ('OK')	image/jpeg	etag:%2298e63384b3478937ff3d7566327d5ba3%22	https://www.redapt.com/hs-fs/hubfs/_icons/shuffle_icon_redapt_1.jpg?width=100&name=shuffle_icon_redapt_1.jpg	C:/My%20Web%20Sites/att/www.redapt.com/hs-fs/hubfs/_icons/shuffle_icon_redapt_142b7.jpg	(from https://www.redapt.com/blog/migrating-to-the-cloud-advanced-analytics)
